VendaID,ProdutoID,ValorVenda,DataVenda,LocalizacaoCliente,ClienteID,Nome,Idade,Localizacao,PreferenciaProduto
798,190,95.38,2024-02-12,Guerra,597,Guilherme Nunes,74,Guerra,Roupas
798,190,95.38,2024-02-12,Guerra,716,Letícia Melo,33,Guerra,Eletrônicos
798,190,95.38,2024-02-12,Guerra,798,João Lucas da Cruz,41,Guerra,Eletrodomésticos
799,117,67.23,2023-12-02,Porto,78,Diego Teixeira,31,Porto,Roupas
799,117,67.23,2023-12-02,Porto,372,Zoe Fernandes,23,Porto,Eletrônicos
799,117,67.23,2023-12-02,Porto,573,Yasmin Montenegro,24,Porto,Jogos
799,117,67.23,2023-12-02,Porto,721,Davi Miguel Correia,33,Porto,Eletrodomésticos
799,117,67.23,2023-12-02,Porto,799,Davi Aparecida,47,Porto,Eletrônicos
799,117,67.23,2023-12-02,Porto,963,Jade Garcia,70,Porto,Eletrônicos
800,128,12.63,2023-10-17,Câmara do Amparo,800,Alana da Cruz,68,Câmara do Amparo,Eletrônicos
801,125,32.21,2023-12-15,da Cunha,516,Dr. Lorenzo Campos,80,da Cunha,Jogos
801,125,32.21,2023-12-15,da Cunha,801,Gael Henrique Barbosa,36,da Cunha,Jogos
802,164,77.07,2023-11-17,Pires das Flores,802,Gustavo Henrique Macedo,46,Pires das Flores,Eletrônicos
803,139,78.78,2024-09-12,da Rocha,300,Gustavo Monteiro,68,da Rocha,Roupas
803,139,78.78,2024-09-12,da Rocha,376,Maria Sophia Rezende,28,da Rocha,Roupas
803,139,78.78,2024-09-12,da Rocha,711,Srta. Rafaela Cirino,54,da Rocha,Roupas
803,139,78.78,2024-09-12,da Rocha,803,Ana Sophia Alves,64,da Rocha,Eletrodomésticos
803,139,78.78,2024-09-12,da Rocha,815,Antônio da Mata,45,da Rocha,Roupas
804,117,80.15,2023-11-16,Nunes do Oeste,804,Manuela Moura,53,Nunes do Oeste,Eletrodomésticos
805,170,44.42,2023-10-26,Pacheco,367,Calebe Cirino,30,Pacheco,Eletrodomésticos
805,170,44.42,2023-10-26,Pacheco,641,João Lucas Pacheco,56,Pacheco,Livros
805,170,44.42,2023-10-26,Pacheco,805,Sra. Rebeca da Cruz,43,Pacheco,Eletrodomésticos
805,170,44.42,2023-10-26,Pacheco,973,Gael Henrique Macedo,24,Pacheco,Eletrônicos
806,106,47.65,2023-10-27,Alves,33,Alícia da Mata,59,Alves,Eletrônicos
806,106,47.65,2023-10-27,Alves,219,Ana Cecília das Neves,67,Alves,Eletrodomésticos
806,106,47.65,2023-10-27,Alves,637,Esther Fogaça,57,Alves,Livros
806,106,47.65,2023-10-27,Alves,806,Leandro Guerra,27,Alves,Eletrodomésticos
807,137,18.52,2024-09-22,Nunes,314,Maria Helena Carvalho,58,Nunes,Eletrodomésticos
807,137,18.52,2024-09-22,Nunes,324,Olívia Sales,80,Nunes,Roupas
807,137,18.52,2024-09-22,Nunes,457,João Vitor Cavalcante,47,Nunes,Livros
807,137,18.52,2024-09-22,Nunes,593,Carolina Rezende,57,Nunes,Roupas
807,137,18.52,2024-09-22,Nunes,807,Vicente Viana,39,Nunes,Roupas
807,137,18.52,2024-09-22,Nunes,897,Alexandre Rodrigues,72,Nunes,Livros
807,137,18.52,2024-09-22,Nunes,947,Mariana Martins,40,Nunes,Livros
808,176,79.87,2024-05-10,Novaes,170,Emanuelly Cunha,41,Novaes,Eletrônicos
808,176,79.87,2024-05-10,Novaes,338,Josué Camargo,33,Novaes,Livros
808,176,79.87,2024-05-10,Novaes,396,Dra. Agatha da Cunha,58,Novaes,Livros
808,176,79.87,2024-05-10,Novaes,404,Dra. Juliana Aragão,80,Novaes,Jogos
808,176,79.87,2024-05-10,Novaes,714,Dante Andrade,54,Novaes,Livros
808,176,79.87,2024-05-10,Novaes,808,Mariana Novaes,54,Novaes,Jogos
809,104,55.71,2024-02-06,Pinto,84,Carlos Eduardo Vieira,55,Pinto,Jogos
809,104,55.71,2024-02-06,Pinto,325,Felipe Azevedo,69,Pinto,Eletrodomésticos
809,104,55.71,2024-02-06,Pinto,553,Cecilia Sousa,38,Pinto,Eletrodomésticos
809,104,55.71,2024-02-06,Pinto,615,Maria Vitória Castro,45,Pinto,Livros
809,104,55.71,2024-02-06,Pinto,809,Nicole Ribeiro,18,Pinto,Roupas
810,127,31.75,2024-06-20,Lopes,160,Isaac Carvalho,41,Lopes,Eletrônicos
810,127,31.75,2024-06-20,Lopes,417,Catarina Azevedo,24,Lopes,Jogos
810,127,31.75,2024-06-20,Lopes,475,Matheus Moraes,47,Lopes,Roupas
810,127,31.75,2024-06-20,Lopes,503,Rafael Pimenta,77,Lopes,Jogos
810,127,31.75,2024-06-20,Lopes,810,Samuel Moura,44,Lopes,Roupas
811,180,49.84,2023-11-05,da Paz de Goiás,207,Matteo Cunha,20,da Paz de Goiás,Eletrônicos
811,180,49.84,2023-11-05,da Paz de Goiás,811,Anna Liz da Rosa,49,da Paz de Goiás,Eletrônicos
812,154,42.7,2024-09-24,Cassiano Verde,812,Murilo Marques,53,Cassiano Verde,Eletrodomésticos
813,149,44.14,2024-01-05,Câmara,334,Ester Moraes,56,Câmara,Eletrônicos
813,149,44.14,2024-01-05,Câmara,813,Maria Julia Gonçalves,36,Câmara,Jogos
813,149,44.14,2024-01-05,Câmara,982,Bella Pereira,30,Câmara,Eletrônicos
814,185,43.95,2024-06-30,Pereira,24,Sr. Lucas Viana,74,Pereira,Eletrônicos
814,185,43.95,2024-06-30,Pereira,297,Sra. Ana Júlia Monteiro,54,Pereira,Livros
814,185,43.95,2024-06-30,Pereira,349,Luiz Fernando Teixeira,55,Pereira,Roupas
814,185,43.95,2024-06-30,Pereira,465,Srta. Laura Monteiro,53,Pereira,Livros
814,185,43.95,2024-06-30,Pereira,558,Maria Pires,76,Pereira,Livros
814,185,43.95,2024-06-30,Pereira,814,Joaquim Rios,64,Pereira,Jogos
814,185,43.95,2024-06-30,Pereira,923,Luana Fogaça,69,Pereira,Eletrodomésticos
815,138,60.84,2024-01-14,da Rocha,300,Gustavo Monteiro,68,da Rocha,Roupas
815,138,60.84,2024-01-14,da Rocha,376,Maria Sophia Rezende,28,da Rocha,Roupas
815,138,60.84,2024-01-14,da Rocha,711,Srta. Rafaela Cirino,54,da Rocha,Roupas
815,138,60.84,2024-01-14,da Rocha,803,Ana Sophia Alves,64,da Rocha,Eletrodomésticos
815,138,60.84,2024-01-14,da Rocha,815,Antônio da Mata,45,da Rocha,Roupas
816,134,72.31,2024-05-26,Nascimento Alegre,816,Yuri da Cunha,62,Nascimento Alegre,Eletrodomésticos
817,199,95.33,2024-05-09,Cavalcanti do Galho,817,Liz Rocha,42,Cavalcanti do Galho,Livros
818,148,15.29,2023-11-19,Montenegro de Câmara,818,Rodrigo Moreira,55,Montenegro de Câmara,Roupas
819,137,31.61,2024-08-08,Caldeira,366,Isabella Mendonça,79,Caldeira,Eletrodomésticos
819,137,31.61,2024-08-08,Caldeira,819,Asafe da Rosa,74,Caldeira,Livros
820,194,93.51,2023-11-07,Guerra do Amparo,820,Erick Gomes,69,Guerra do Amparo,Livros
821,189,21.8,2024-08-04,Moreira,145,José Miguel Camargo,45,Moreira,Eletrodomésticos
821,189,21.8,2024-08-04,Moreira,468,Maria Albuquerque,75,Moreira,Eletrônicos
821,189,21.8,2024-08-04,Moreira,821,Ana Julia Freitas,28,Moreira,Eletrodomésticos
822,175,43.15,2024-04-08,Marques,100,Clarice Melo,57,Marques,Eletrodomésticos
822,175,43.15,2024-04-08,Marques,137,Isabelly Marques,79,Marques,Eletrônicos
822,175,43.15,2024-04-08,Marques,389,Davi Lucas Sampaio,38,Marques,Livros
822,175,43.15,2024-04-08,Marques,428,Davi Lucas Mendes,45,Marques,Roupas
822,175,43.15,2024-04-08,Marques,679,Sr. Luiz Otávio das Neves,20,Marques,Roupas
822,175,43.15,2024-04-08,Marques,747,Ravi Lucca Ramos,21,Marques,Livros
822,175,43.15,2024-04-08,Marques,822,Sophie Teixeira,74,Marques,Eletrônicos
823,162,52.89,2024-01-16,Gonçalves de da Cruz,823,Yan Teixeira,48,Gonçalves de da Cruz,Roupas
824,101,71.7,2024-05-04,Dias,135,Fernanda Santos,46,Dias,Roupas
824,101,71.7,2024-05-04,Dias,390,Alice Jesus,76,Dias,Eletrônicos
824,101,71.7,2024-05-04,Dias,478,Lavínia Guerra,26,Dias,Livros
824,101,71.7,2024-05-04,Dias,754,Caleb Marques,62,Dias,Livros
824,101,71.7,2024-05-04,Dias,824,Maitê Rezende,59,Dias,Eletrodomésticos
824,101,71.7,2024-05-04,Dias,895,Lucas Gabriel Nascimento,61,Dias,Jogos
824,101,71.7,2024-05-04,Dias,937,Marcelo Garcia,40,Dias,Jogos
825,179,78.02,2024-05-04,Dias de Minas,825,Vitor Hugo Vargas,51,Dias de Minas,Eletrônicos
826,150,56.43,2024-08-18,Rios da Mata,826,Otto Ferreira,38,Rios da Mata,Livros
827,119,79.11,2024-05-24,da Mota da Serra,827,Levi da Conceição,61,da Mota da Serra,Eletrodomésticos
828,179,42.1,2024-05-23,Rocha do Oeste,828,Nicolas da Conceição,19,Rocha do Oeste,Eletrônicos
829,148,91.87,2024-07-04,Azevedo,177,Thiago Nascimento,77,Azevedo,Livros
829,148,91.87,2024-07-04,Azevedo,222,Bárbara Pinto,30,Azevedo,Eletrônicos
829,148,91.87,2024-07-04,Azevedo,231,Cecília Moura,23,Azevedo,Eletrônicos
829,148,91.87,2024-07-04,Azevedo,375,Rafael Correia,50,Azevedo,Livros
829,148,91.87,2024-07-04,Azevedo,440,Srta. Maria Alice da Cruz,70,Azevedo,Eletrodomésticos
829,148,91.87,2024-07-04,Azevedo,628,Léo Dias,43,Azevedo,Roupas
829,148,91.87,2024-07-04,Azevedo,657,Ravi da Rocha,34,Azevedo,Eletrônicos
829,148,91.87,2024-07-04,Azevedo,829,Srta. Ester Pereira,79,Azevedo,Roupas
830,191,37.5,2024-05-27,Rocha,94,Daniela Peixoto,29,Rocha,Jogos
830,191,37.5,2024-05-27,Rocha,164,Srta. Maria Cecília Rezende,72,Rocha,Livros
830,191,37.5,2024-05-27,Rocha,173,Breno Sousa,68,Rocha,Eletrodomésticos
830,191,37.5,2024-05-27,Rocha,830,Carlos Eduardo Campos,37,Rocha,Eletrônicos
831,105,43.44,2024-05-27,Marques do Sul,831,Heitor Pimenta,20,Marques do Sul,Jogos
832,118,38.62,2024-08-19,Farias de da Mota,832,Ana Carolina Vieira,39,Farias de da Mota,Jogos
833,196,1.67,2024-03-14,Alves Grande,833,Srta. Clara Rodrigues,45,Alves Grande,Eletrodomésticos
834,146,91.3,2024-08-04,Fernandes,265,Stella Gonçalves,18,Fernandes,Jogos
834,146,91.3,2024-08-04,Fernandes,270,Giovanna Silveira,26,Fernandes,Eletrônicos
834,146,91.3,2024-08-04,Fernandes,273,Rafaela Cavalcanti,41,Fernandes,Jogos
834,146,91.3,2024-08-04,Fernandes,613,Cauã Nascimento,68,Fernandes,Jogos
834,146,91.3,2024-08-04,Fernandes,713,André Brito,75,Fernandes,Eletrônicos
834,146,91.3,2024-08-04,Fernandes,834,Léo Duarte,41,Fernandes,Eletrônicos
834,146,91.3,2024-08-04,Fernandes,998,Rebeca Siqueira,30,Fernandes,Eletrônicos
835,126,52.78,2023-10-14,Guerra da Prata,141,Antony Machado,58,Guerra da Prata,Eletrodomésticos
835,126,52.78,2023-10-14,Guerra da Prata,835,Maria Julia Castro,34,Guerra da Prata,Livros
836,177,16.2,2024-07-22,Pastor do Campo,836,Dra. Eloah Ferreira,46,Pastor do Campo,Livros
836,177,16.2,2024-07-22,Pastor do Campo,890,Maria Júlia Sampaio,66,Pastor do Campo,Jogos
837,134,58.57,2023-11-23,Mendonça,27,Aylla Fonseca,45,Mendonça,Eletrônicos
837,134,58.57,2023-11-23,Mendonça,221,Dr. João Miguel Ribeiro,65,Mendonça,Eletrodomésticos
837,134,58.57,2023-11-23,Mendonça,307,Júlia Correia,29,Mendonça,Livros
837,134,58.57,2023-11-23,Mendonça,358,Pedro Henrique Macedo,78,Mendonça,Eletrodomésticos
837,134,58.57,2023-11-23,Mendonça,837,Pietra Azevedo,27,Mendonça,Roupas
838,188,94.18,2024-05-12,Siqueira,38,Sra. Ayla Souza,67,Siqueira,Eletrônicos
838,188,94.18,2024-05-12,Siqueira,123,Bruna Azevedo,75,Siqueira,Jogos
838,188,94.18,2024-05-12,Siqueira,199,Yago Araújo,47,Siqueira,Roupas
838,188,94.18,2024-05-12,Siqueira,353,Eduardo Martins,26,Siqueira,Eletrônicos
838,188,94.18,2024-05-12,Siqueira,838,Yan da Conceição,36,Siqueira,Eletrodomésticos
838,188,94.18,2024-05-12,Siqueira,977,Erick Fogaça,30,Siqueira,Livros
839,150,63.54,2024-08-21,Dias da Praia,839,Luiz Gustavo Pacheco,55,Dias da Praia,Livros
840,143,89.63,2024-04-08,Monteiro da Praia,840,Benjamin Santos,29,Monteiro da Praia,Livros
841,158,31.17,2024-01-15,Rios,196,Luan Cardoso,75,Rios,Livros
841,158,31.17,2024-01-15,Rios,380,Rebeca Aparecida,55,Rios,Eletrodomésticos
841,158,31.17,2024-01-15,Rios,439,Luísa Casa Grande,72,Rios,Eletrodomésticos
841,158,31.17,2024-01-15,Rios,702,Sophia Barbosa,80,Rios,Eletrônicos
841,158,31.17,2024-01-15,Rios,735,Natália das Neves,39,Rios,Jogos
841,158,31.17,2024-01-15,Rios,841,Gustavo Fonseca,60,Rios,Eletrodomésticos
841,158,31.17,2024-01-15,Rios,861,Helena Sousa,41,Rios,Jogos
841,158,31.17,2024-01-15,Rios,931,Letícia Sá,48,Rios,Jogos
842,129,6.64,2024-07-15,Novais do Norte,842,Srta. Maria Alice Sales,78,Novais do Norte,Livros
843,172,18.95,2024-04-19,Campos,124,Nathan Lopes,27,Campos,Jogos
843,172,18.95,2024-04-19,Campos,789,Juliana Vieira,39,Campos,Livros
843,172,18.95,2024-04-19,Campos,843,Léo Moreira,36,Campos,Eletrodomésticos
843,172,18.95,2024-04-19,Campos,957,Luigi Sá,45,Campos,Jogos
844,104,95.61,2023-11-20,da Mata,133,Alana Casa Grande,80,da Mata,Livros
844,104,95.61,2023-11-20,da Mata,276,Melissa Silva,21,da Mata,Roupas
844,104,95.61,2023-11-20,da Mata,342,Raul Gomes,80,da Mata,Roupas
844,104,95.61,2023-11-20,da Mata,438,Amanda Ribeiro,27,da Mata,Roupas
844,104,95.61,2023-11-20,da Mata,504,Vicente Garcia,20,da Mata,Roupas
844,104,95.61,2023-11-20,da Mata,703,Felipe Gomes,56,da Mata,Jogos
844,104,95.61,2023-11-20,da Mata,844,Fernando da Luz,38,da Mata,Jogos
845,175,55.05,2024-08-30,Teixeira,154,Gustavo Camargo,80,Teixeira,Jogos
845,175,55.05,2024-08-30,Teixeira,275,Alice Montenegro,70,Teixeira,Roupas
845,175,55.05,2024-08-30,Teixeira,418,Renan Jesus,31,Teixeira,Livros
845,175,55.05,2024-08-30,Teixeira,568,Henrique Oliveira,64,Teixeira,Eletrodomésticos
845,175,55.05,2024-08-30,Teixeira,667,Lorenzo Cardoso,18,Teixeira,Jogos
845,175,55.05,2024-08-30,Teixeira,845,Esther Silveira,31,Teixeira,Eletrônicos
845,175,55.05,2024-08-30,Teixeira,929,Nicolas Araújo,31,Teixeira,Eletrônicos
846,195,15.44,2024-07-13,Vieira do Sul,846,Srta. Fernanda Campos,49,Vieira do Sul,Eletrônicos
847,137,29.82,2023-12-29,Cirino de Minas,443,Cauê Nascimento,70,Cirino de Minas,Eletrodomésticos
847,137,29.82,2023-12-29,Cirino de Minas,725,Srta. Sara Rezende,66,Cirino de Minas,Eletrônicos
847,137,29.82,2023-12-29,Cirino de Minas,847,Juan Souza,79,Cirino de Minas,Roupas
848,134,88.7,2024-07-30,da Paz,359,Sr. Gael Henrique Pires,39,da Paz,Jogos
848,134,88.7,2024-07-30,da Paz,848,Maria Liz Novais,31,da Paz,Roupas
849,181,69.24,2023-10-31,Vasconcelos Grande,849,Laís Sá,51,Vasconcelos Grande,Roupas
850,127,97.89,2023-12-26,Montenegro,70,Davi Lucca Sampaio,29,Montenegro,Eletrônicos
850,127,97.89,2023-12-26,Montenegro,302,Antony das Neves,51,Montenegro,Eletrônicos
850,127,97.89,2023-12-26,Montenegro,501,Daniela da Mata,64,Montenegro,Jogos
850,127,97.89,2023-12-26,Montenegro,850,Léo Cavalcante,35,Montenegro,Livros
850,127,97.89,2023-12-26,Montenegro,968,Gabriel Pastor,49,Montenegro,Livros
851,157,13.87,2024-01-10,Sampaio do Amparo,851,Dra. Sara Campos,69,Sampaio do Amparo,Eletrodomésticos
852,157,18.17,2024-08-20,Montenegro Paulista,852,Isabelly Almeida,65,Montenegro Paulista,Roupas
853,146,39.22,2024-03-21,Martins,159,Arthur Gabriel Castro,28,Martins,Eletrônicos
853,146,39.22,2024-03-21,Martins,278,Fernanda Borges,49,Martins,Eletrodomésticos
853,146,39.22,2024-03-21,Martins,337,Sra. Sarah Nogueira,42,Martins,Jogos
853,146,39.22,2024-03-21,Martins,433,Alícia Freitas,42,Martins,Jogos
853,146,39.22,2024-03-21,Martins,537,Leonardo Castro,71,Martins,Livros
853,146,39.22,2024-03-21,Martins,623,Alícia Pereira,61,Martins,Jogos
853,146,39.22,2024-03-21,Martins,756,Luiz Henrique Borges,60,Martins,Eletrônicos
853,146,39.22,2024-03-21,Martins,853,Manuela Lopes,18,Martins,Livros
853,146,39.22,2024-03-21,Martins,934,Elisa Cavalcanti,79,Martins,Roupas
854,177,36.88,2024-05-31,Montenegro de Sales,854,Isabela Viana,42,Montenegro de Sales,Eletrodomésticos
855,154,73.78,2024-04-20,Peixoto,3,Davi Lucca Aparecida,31,Peixoto,Roupas
855,154,73.78,2024-04-20,Peixoto,37,Srta. Maria Eduarda da Cruz,55,Peixoto,Eletrodomésticos
855,154,73.78,2024-04-20,Peixoto,120,Rafaela Andrade,57,Peixoto,Eletrônicos
855,154,73.78,2024-04-20,Peixoto,482,Luan da Conceição,26,Peixoto,Jogos
855,154,73.78,2024-04-20,Peixoto,691,João Miguel Santos,21,Peixoto,Eletrodomésticos
855,154,73.78,2024-04-20,Peixoto,855,Daniela Araújo,23,Peixoto,Eletrônicos
856,100,95.26,2023-10-18,Carvalho do Norte,856,Arthur Miguel Moraes,24,Carvalho do Norte,Jogos
857,159,25.47,2024-01-08,Fonseca de Vargas,857,Henry Vargas,51,Fonseca de Vargas,Roupas
858,190,67.2,2024-07-04,Moreira Alegre,858,Sr. Juan Viana,38,Moreira Alegre,Jogos
859,156,55.46,2023-11-07,Santos,301,Joana Costela,41,Santos,Eletrodomésticos
859,156,55.46,2023-11-07,Santos,370,Calebe das Neves,62,Santos,Jogos
859,156,55.46,2023-11-07,Santos,589,Mariane Cavalcante,25,Santos,Eletrodomésticos
859,156,55.46,2023-11-07,Santos,600,Arthur Gabriel Lima,35,Santos,Roupas
859,156,55.46,2023-11-07,Santos,859,João Guilherme da Cruz,27,Santos,Jogos
859,156,55.46,2023-11-07,Santos,950,Kamilly da Conceição,57,Santos,Jogos
860,122,60.16,2024-06-17,Mendes Grande,860,João Vitor Carvalho,20,Mendes Grande,Roupas
861,125,0.6,2024-06-05,Rios,196,Luan Cardoso,75,Rios,Livros
861,125,0.6,2024-06-05,Rios,380,Rebeca Aparecida,55,Rios,Eletrodomésticos
861,125,0.6,2024-06-05,Rios,439,Luísa Casa Grande,72,Rios,Eletrodomésticos
861,125,0.6,2024-06-05,Rios,702,Sophia Barbosa,80,Rios,Eletrônicos
861,125,0.6,2024-06-05,Rios,735,Natália das Neves,39,Rios,Jogos
861,125,0.6,2024-06-05,Rios,841,Gustavo Fonseca,60,Rios,Eletrodomésticos
861,125,0.6,2024-06-05,Rios,861,Helena Sousa,41,Rios,Jogos
861,125,0.6,2024-06-05,Rios,931,Letícia Sá,48,Rios,Jogos
862,182,10.19,2023-12-09,Pinto Grande,862,Júlia Vieira,49,Pinto Grande,Roupas
863,105,94.58,2023-10-14,Sales do Amparo,863,Dr. Vinicius Sampaio,65,Sales do Amparo,Roupas
864,140,28.17,2023-10-12,Borges das Flores,864,Luara da Mota,43,Borges das Flores,Eletrodomésticos
865,171,59.42,2024-01-07,Pires,865,Dr. Enzo Gabriel Abreu,71,Pires,Jogos
865,171,59.42,2024-01-07,Pires,915,Alexandre Cirino,43,Pires,Jogos
866,104,54.07,2024-05-17,Casa Grande da Serra,866,Cauê Nogueira,49,Casa Grande da Serra,Eletrônicos
867,111,15.12,2024-04-30,Andrade,19,Dra. Luara Duarte,54,Andrade,Eletrodomésticos
867,111,15.12,2024-04-30,Andrade,291,Alícia Fernandes,63,Andrade,Eletrodomésticos
867,111,15.12,2024-04-30,Andrade,398,Benjamim Mendonça,56,Andrade,Livros
867,111,15.12,2024-04-30,Andrade,570,Liam Pereira,40,Andrade,Roupas
867,111,15.12,2024-04-30,Andrade,867,Pietro Silva,46,Andrade,Jogos
867,111,15.12,2024-04-30,Andrade,989,Sr. Antony Nogueira,63,Andrade,Jogos
868,154,67.35,2024-09-20,Silveira da Prata,868,Maitê da Paz,47,Silveira da Prata,Jogos
869,186,44.15,2024-03-17,Camargo Alegre,869,Amanda Freitas,29,Camargo Alegre,Eletrônicos
870,112,33.34,2023-10-12,Nascimento de Machado,870,Joana da Cunha,44,Nascimento de Machado,Livros
871,105,45.06,2024-09-12,Sampaio,49,Maria Helena Pacheco,33,Sampaio,Eletrodomésticos
871,105,45.06,2024-09-12,Sampaio,283,Sra. Eduarda da Rocha,62,Sampaio,Eletrônicos
871,105,45.06,2024-09-12,Sampaio,871,Igor Machado,27,Sampaio,Eletrônicos
871,105,45.06,2024-09-12,Sampaio,909,Breno Campos,74,Sampaio,Jogos
872,189,27.62,2024-03-05,Cavalcanti,148,Cecília Castro,63,Cavalcanti,Jogos
872,189,27.62,2024-03-05,Cavalcanti,619,Cecília Martins,30,Cavalcanti,Eletrônicos
872,189,27.62,2024-03-05,Cavalcanti,644,Larissa Caldeira,56,Cavalcanti,Livros
872,189,27.62,2024-03-05,Cavalcanti,872,Maria Flor Camargo,25,Cavalcanti,Livros
873,105,63.62,2024-03-04,Sousa de Moura,873,Maria Júlia Borges,53,Sousa de Moura,Eletrodomésticos
874,144,11.0,2023-10-15,Lopes da Prata,874,Beatriz Sá,47,Lopes da Prata,Roupas
875,176,18.66,2024-03-11,da Cruz de Vieira,875,Dr. Anthony Gabriel Leão,54,da Cruz de Vieira,Livros
876,160,3.44,2024-03-15,Aparecida,15,João Monteiro,54,Aparecida,Eletrodomésticos
876,160,3.44,2024-03-15,Aparecida,64,Yasmin Cassiano,41,Aparecida,Livros
876,160,3.44,2024-03-15,Aparecida,444,Lucca Câmara,55,Aparecida,Roupas
876,160,3.44,2024-03-15,Aparecida,538,Ayla Duarte,28,Aparecida,Livros
876,160,3.44,2024-03-15,Aparecida,548,Sr. Ravy Câmara,53,Aparecida,Eletrodomésticos
876,160,3.44,2024-03-15,Aparecida,664,Isaac Nunes,59,Aparecida,Roupas
876,160,3.44,2024-03-15,Aparecida,876,Arthur Campos,80,Aparecida,Livros
877,171,94.99,2023-12-24,Moura de Minas,877,Bernardo Ribeiro,51,Moura de Minas,Livros
878,143,22.79,2024-08-03,Brito de Oliveira,878,Julia Silva,42,Brito de Oliveira,Eletrodomésticos
879,173,59.89,2023-10-28,Nunes do Norte,879,Rafael Lopes,59,Nunes do Norte,Livros
880,104,77.32,2024-04-29,Oliveira,880,Ravi Dias,39,Oliveira,Livros
881,196,57.94,2024-02-29,Dias de Sousa,881,Sra. Luísa Sá,52,Dias de Sousa,Livros
882,136,87.11,2024-03-01,Mendes da Praia,882,Benjamim Moura,80,Mendes da Praia,Jogos
883,166,99.33,2024-09-12,Costa da Praia,883,Noah das Neves,79,Costa da Praia,Livros
884,137,99.74,2024-06-23,Guerra de Rezende,884,Diogo Martins,19,Guerra de Rezende,Jogos
885,138,66.67,2023-11-02,da Cruz da Mata,885,Luan Cirino,22,da Cruz da Mata,Eletrodomésticos
886,131,24.18,2024-07-23,Farias do Sul,886,Camila Lopes,31,Farias do Sul,Eletrodomésticos
887,191,39.2,2024-01-15,Leão,140,Vitor Ferreira,80,Leão,Eletrônicos
887,191,39.2,2024-01-15,Leão,188,Leonardo Macedo,50,Leão,Livros
887,191,39.2,2024-01-15,Leão,298,Henry Barbosa,77,Leão,Roupas
887,191,39.2,2024-01-15,Leão,429,Ana Julia Borges,51,Leão,Eletrodomésticos
887,191,39.2,2024-01-15,Leão,887,Sofia Cunha,63,Leão,Eletrodomésticos
888,124,59.25,2024-08-09,da Costa,113,João Lucas Aparecida,55,da Costa,Livros
888,124,59.25,2024-08-09,da Costa,486,Yasmin Vargas,61,da Costa,Livros
888,124,59.25,2024-08-09,da Costa,746,Larissa Nascimento,36,da Costa,Eletrônicos
888,124,59.25,2024-08-09,da Costa,772,Joaquim Nogueira,26,da Costa,Eletrodomésticos
888,124,59.25,2024-08-09,da Costa,888,Thomas Guerra,76,da Costa,Eletrônicos
889,135,24.09,2024-05-15,Fogaça das Flores,889,Henry Costa,80,Fogaça das Flores,Eletrodomésticos
890,154,26.62,2024-05-27,Pastor do Campo,836,Dra. Eloah Ferreira,46,Pastor do Campo,Livros
890,154,26.62,2024-05-27,Pastor do Campo,890,Maria Júlia Sampaio,66,Pastor do Campo,Jogos
891,184,2.83,2023-12-22,Freitas,441,Dr. Heitor Gonçalves,21,Freitas,Jogos
891,184,2.83,2023-12-22,Freitas,601,Daniel Fonseca,55,Freitas,Jogos
891,184,2.83,2023-12-22,Freitas,738,Sra. Ana Beatriz da Rosa,47,Freitas,Eletrodomésticos
891,184,2.83,2023-12-22,Freitas,891,Anthony Cirino,60,Freitas,Eletrônicos
891,184,2.83,2023-12-22,Freitas,969,Daniela Câmara,62,Freitas,Roupas
892,155,50.35,2023-11-01,Fonseca do Oeste,892,Bernardo Santos,18,Fonseca do Oeste,Eletrodomésticos
893,135,20.4,2024-07-15,Barros,42,Dra. Laís Rios,28,Barros,Livros
893,135,20.4,2024-07-15,Barros,344,Paulo Dias,73,Barros,Livros
893,135,20.4,2024-07-15,Barros,893,Nathan Silva,63,Barros,Jogos
893,135,20.4,2024-07-15,Barros,936,Enzo Viana,59,Barros,Livros
894,133,5.24,2024-05-12,da Paz dos Dourados,335,Benício Cavalcanti,61,da Paz dos Dourados,Livros
